price;region;address;bedrooms;bathrooms;location;latitude;longitude
899900;Cambridge, ON;49 STONYBURN CRES, Cambridge, Ontario;5;2;49, Stonyburn Crescent, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 6X7, Canada;43.345537276587386;-80.2869313825243
799900;Cambridge, ON;64 CENTRE ST, Cambridge, Ontario;2;1;64, Centre Street, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 2J2, Canada;43.35113842857143;-80.30818642857143
425000;Cambridge, ON;165 DUNDAS Street N, Cambridge, Ontario;2;1;165, Dundas Street North, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 5H6, Canada;43.36204907692307;-80.29950138461538
899000;Cambridge, ON;62 PENTLAND Drive, Cambridge, Ontario;3;2;62, Pentland Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 7H2, Canada;43.336078;-80.305334
899900;Cambridge, ON;235-237 LAUREL Street, Cambridge, Ontario;4;3;Laurel Street, Preston, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 3G2, Canada;43.3939742;-80.3533087
799900;Cambridge, ON;64 CENTRE Street, Cambridge, Ontario;2;1;64, Centre Street, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 2J2, Canada;43.35113842857143;-80.30818642857143
739000;Cambridge, ON;229 KRIBS ST, Cambridge, Ontario;3;2;229, Kribs Street, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 3J6, Canada;43.4257484;-80.3019649
999999;Cambridge, ON;27 SOFRON Drive, Cambridge, Ontario;3;2;27, Sofron Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 4M3, Canada;43.4357273;-80.2910646
899000;Cambridge, ON;319 SEKURA Street, Cambridge, Ontario;3;2;319, Sekura Street, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 7W6, Canada;43.38624289472883;-80.31589651794026
799000;Cambridge, ON;56 CINDY AVE, Cambridge, Ontario;3;2;56, Cindy Avenue, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 1Z2, Canada;43.41890024355405;-80.31468335201548
799900;Cambridge, ON;8 MANHATTAN Circle, Cambridge, Ontario;3;2;8, Manhattan Circle, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 0G1, Canada;43.44589246319604;-80.31362700567087
1199900;Cambridge, ON;408 GARTH MASSEY DR, Cambridge, Ontario;3;3;408, Garth Massey Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1T 0A2, Canada;43.40866186159071;-80.28135663808523
750000;Cambridge, ON;32 DAY ST, Cambridge, Ontario;2;2;32, Day Street, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1S 4K3, Canada;43.35295744601489;-80.33610859283957
1199900;Cambridge, ON;408 GARTH MASSEY Drive, Cambridge, Ontario;3;3;408, Garth Massey Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1T 0A2, Canada;43.40866186159071;-80.28135663808523
899000;Cambridge, ON;319 SEKURA ST, Cambridge, Ontario;3;2;319, Sekura Street, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 7W6, Canada;43.38624289472883;-80.31589651794026
750000;Cambridge, ON;32 DAY Street, Cambridge, Ontario;2;2;32, Day Street, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1S 4K3, Canada;43.35295744601489;-80.33610859283957
1349000;Cambridge, ON;269 FREURE DR, Cambridge, Ontario;4;3;Freure Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1S 4K3, Canada;43.3566226;-80.3441653
899000;Cambridge, ON;62 BRUCE ST, Cambridge, Ontario;3;3;62, Bruce Street, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 1W5, Canada;43.356603;-80.308856
999900;Cambridge, ON;290 EQUESTRIAN WAY, Cambridge, Ontario;3;4;Equestrian Way, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 5L8, Canada;43.428806;-80.3420195
999900;Cambridge, ON;290 EQUESTRIAN Way, Cambridge, Ontario;3;4;Equestrian Way, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 5L8, Canada;43.428806;-80.3420195
1299900;Cambridge, ON;36 MULLHOLLAND AVE, Cambridge, Ontario;4;3;36, Mullholland Avenue, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 0C3, Canada;43.39703811111111;-80.38263855555556
839900;Cambridge, ON;36 MARCY CRES, Cambridge, Ontario;3;4;36, Marcy Crescent, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 2H5, Canada;43.43534656221763;-80.29571196237816
839900;Cambridge, ON;36 MARCY Crescent, Cambridge, Ontario;3;4;36, Marcy Crescent, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 2H5, Canada;43.43534656221763;-80.29571196237816
749900;Cambridge, ON;#49 -135 HARDCASTLE DR, Cambridge, Ontario;3;3;Hardcastle Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1S 4K3, Canada;43.3531492;-80.3447948
1199900;Cambridge, ON;8 KNOTTY PINE AVE, Cambridge, Ontario;3;3;Knotty Pine Avenue, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 0C3, Canada;43.3958771;-80.3816398
1750000;Cambridge, ON;39 WANNAMAKER CRES, Cambridge, Ontario;4;4;Wannamaker Cres, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 1A3, Canada;43.4201826;-80.3437072
799000;Cambridge, ON;150 HOLLAND Circle, Cambridge, Ontario;3;3;150, Holland Circle, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 0G1, Canada;43.44929662707198;-80.30946611749354
789900;Cambridge, ON;97 BLACKBIRD Circle, Cambridge, Ontario;3;3;Blackbird Circle, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 0B4, Canada;43.4409223;-80.3116662
799000;Cambridge, ON;15 ANDERSON Drive, Cambridge, Ontario;3;3;15, Anderson Drive, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 7C3, Canada;43.344088;-80.293681
999000;Cambridge, ON;179 FERGUSON AVE, Cambridge, Ontario;3;2;179, Ferguson Avenue, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 1C1, Canada;43.38184288362023;-80.30958371988197
999000;Cambridge, ON;1 ALEXANDER Avenue, Cambridge, Ontario;3;3;Alexander Avenue, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 1Y6, Canada;43.3534221;-80.292446
900000;Cambridge, ON;75 LOWREY AVE S, Cambridge, Ontario;3;2;75, Lowrey Avenue S, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 5B4, Canada;43.35049529411765;-80.29782700000001
775000;Cambridge, ON;21 OWL ST, Cambridge, Ontario;3;2;Owl Street, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 0B4, Canada;43.4415532;-80.3125898
900000;Cambridge, ON;75 LOWREY Avenue S, Cambridge, Ontario;2;2;75, Lowrey Avenue S, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 5B4, Canada;43.35049529411765;-80.29782700000001
849900;Cambridge, ON;21 OWL Street, Cambridge, Ontario;3;2;Owl Street, Hespeler, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3C 0B4, Canada;43.4415532;-80.3125898
799999;Cambridge, ON;99 ELMWOOD AVE, Cambridge, Ontario;3;1;99, Elmwood Avenue, Grand River, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 8L4, Canada;43.37493885714286;-80.31398935714286
1459000;Cambridge, ON;3 AVENUE Road, Cambridge, Ontario;3;3;Avenue Road, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 7Z1, Canada;43.3799622;-80.3018339
1349900;Cambridge, ON;40 DUCKWORTH Road, Cambridge, Ontario;4;4;Duckworth Road, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N3H 0C3, Canada;43.396753;-80.3807571
799900;Cambridge, ON;#3 -341 GEORGE ST N, Cambridge, Ontario;2;4;George Street North, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 3B3, Canada;43.3633653;-80.3187081
699000;Cambridge, ON;0 KIMBERLEY RD, Cambridge, Ontario;0;0;Kimberley Road, Grand River, Galt, Cambridge, Region of Waterloo, Southwestern Ontario, Ontario, N1R 5H6, Canada;43.3705323;-80.3032351
1249999;Brantford, ON;271 ST.GEORGE Street, Brantford, Ontario;3;3;St George Street, Brantford, Southwestern Ontario, Ontario, N3R 4B2, Canada;43.1561459;-80.2752524
699900;Brantford, ON;99 ERIE Avenue, Brantford, Ontario;4;3;99, Erie Avenue, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 1G5, Canada;43.1310795;-80.259025
500000;Brantford, ON;261 DARLING ST, Brantford, Ontario;2;1;261, Darling Street, Brantford, Southwestern Ontario, Ontario, N3S 5M2, Canada;43.1410764;-80.2516652
599900;Brantford, ON;297 WELLINGTON Street, Brantford, Ontario;3;1;297, Wellington Street, Brantford, Southwestern Ontario, Ontario, N3S 5M2, Canada;43.14223411428571;-80.24771898571429
799900;Brantford, ON;5 CORAL Court, Brantford, Ontario;3;2;5, Coral Court, Brantford, Southwestern Ontario, Ontario, N3R 7K2, Canada;43.1776218;-80.2230065
997000;Brantford, ON;31 KNIGHTSWOOD CRES, Brantford, Ontario;2;2;31, Knightswood Crescent, Brantford, Southwestern Ontario, Ontario, N3R 5E3, Canada;43.17466910632322;-80.29153840032801
1049999;Brantford, ON;54 LONGBOAT Run W, Brantford, Ontario;4;3;Longboat Run West, Brantford, Southwestern Ontario, Ontario, N3T 0E4, Canada;43.1172846;-80.300998
1199900;Brantford, ON;84 HUNTER Way, Brantford, Ontario;4;4;84, Hunter Way, Brantford, Southwestern Ontario, Ontario, N3T 0G8, Canada;43.11635118981257;-80.28920331562765
599000;Brantford, ON;55 LANSDOWNE Avenue, Brantford, Ontario;2;1;55, Lansdowne Avenue, Holmedale, Brantford, Southwestern Ontario, Ontario, N3T 5B1, Canada;43.148081980877926;-80.29064804433102
500000;Brantford, ON;261 DARLING Street, Brantford, Ontario;2;1;261, Darling Street, Brantford, Southwestern Ontario, Ontario, N3S 5M2, Canada;43.1410764;-80.2516652
449900;Brantford, ON;73 DUNSDON Street, Brantford, Ontario;3;1;73, Dunsdon Street, Tranquility, Brantford, Southwestern Ontario, Ontario, N3R 6L4, Canada;43.17701494285715;-80.27031984285715
449900;Brantford, ON;73 DUNSDON ST, Brantford, Ontario;3;1;73, Dunsdon Street, Tranquility, Brantford, Southwestern Ontario, Ontario, N3R 6L4, Canada;43.17701494285715;-80.27031984285715
599900;Brantford, ON;28 HURON ST, Brantford, Ontario;5;2;28, Huron Street, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 2E3, Canada;43.1316707;-80.2574364
579900;Brantford, ON;119 VICTORIA Street, Brantford, Ontario;3;2;119, Victoria Street, Brantford, Southwestern Ontario, Ontario, N3S 6C7, Canada;43.1376878;-80.2477161
1199000;Brantford, ON;108 GILLESPIE DR, Brantford, Ontario;4;4;108, Gillespie Drive, Brantford, Southwestern Ontario, Ontario, N3T 0K2, Canada;43.10795245;-80.29964705457692
1500000;Brantford, ON;LOT 38 MACKLIN ST, Brantford, Ontario;4;3;Macklin Street, Brantford, Southwestern Ontario, Ontario, N3T 5L7, Canada;43.1510051;-80.3301132
999999;Brantford, ON;63 BARRETT Avenue, Brantford, Ontario;4;3;Barrett Avenue, Brantford, Southwestern Ontario, Ontario, N3T 5M1, Canada;43.1471352;-80.2004776
979900;Brantford, ON;4 MATHEWS Court, Brantford, Ontario;3;5;4, Mathews Court, Brantford, Southwestern Ontario, Ontario, N3T 0G8, Canada;43.116146280527936;-80.29039370844804
799999;Brantford, ON;#13 -77 DIANA AVE, Brantford, Ontario;3;3;Diana Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0C2, Canada;43.1241563;-80.2863242
825000;Brantford, ON;98 BISSET AVE, Brantford, Ontario;3;3;Bisset Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0E4, Canada;43.1129442;-80.3003943
449900;Brantford, ON;#411 -1 WELLINGTON ST, Brantford, Ontario;1;1;Wellington Street, Brantford, Southwestern Ontario, Ontario, N3S 6M1, Canada;43.141979;-80.2524193
599900;Brantford, ON;101 GRAND RIVER Avenue, Brantford, Ontario;4;2;101, Grand River Avenue, Holmedale, Brantford, Southwestern Ontario, Ontario, N3T 4C6, Canada;43.14181460872024;-80.27830594132996
949000;Brantford, ON;385 BRANTWOOD PARK RD, Brantford, Ontario;4;3;385, Brantwood Park Road, Brantford, Southwestern Ontario, Ontario, N3T 5W4, Canada;43.177992;-80.22674917142857
649999;Brantford, ON;21 RUTH ST, Brantford, Ontario;4;2;21, Ruth Street, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 1T1, Canada;43.12804406363636;-80.2490805
949000;Brantford, ON;385 BRANTWOOD PARK Road, Brantford, Ontario;4;3;385, Brantwood Park Road, Brantford, Southwestern Ontario, Ontario, N3T 5W4, Canada;43.177992;-80.22674917142857
579900;Brantford, ON;36 CHARING CROSS Street, Brantford, Ontario;2;2;36, Charing Cross Street, Brantford, Southwestern Ontario, Ontario, N3R 5K4, Canada;43.16164309482292;-80.2715333286381
399900;Brantford, ON;#122 -111 GREY ST, Brantford, Ontario;1;1;Grey Street, Brantford, Southwestern Ontario, Ontario, N3S 6T6, Canada;43.1475474;-80.2374993
499900;Brantford, ON;198 ELGIN ST, Brantford, Ontario;2;1;198, Elgin Street, Brantford, Southwestern Ontario, Ontario, N3S 6H8, Canada;43.14983303333334;-80.24637045833333
499900;Brantford, ON;198 ELGIN Street, Brantford, Ontario;4;1;198, Elgin Street, Brantford, Southwestern Ontario, Ontario, N3S 6H8, Canada;43.14983303333334;-80.24637045833333
499900;Brantford, ON;46 WALNUT Street, Brantford, Ontario;3;1;46, Walnut Street, Brantford, Southwestern Ontario, Ontario, N3T 1J7, Canada;43.13180366;-80.27183143333333
799999;Brantford, ON;48 BRIER PARK RD, Brantford, Ontario;3;3;48, Brier Park Road, Brantford, Southwestern Ontario, Ontario, N3R 6C5, Canada;43.17764388;-80.25330034
799999;Brantford, ON;48 BRIER PARK Road, Brantford, Ontario;3;3;48, Brier Park Road, Brantford, Southwestern Ontario, Ontario, N3R 6C5, Canada;43.17764388;-80.25330034
849900;Brantford, ON;89 BISSET AVE, Brantford, Ontario;1;3;79-89, Bisset Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0H3, Canada;43.1119889;-80.29919275010695
1099000;Brantford, ON;14 POLLARD ST, Brantford, Ontario;4;4;14, Pollard Street, Brantford, Southwestern Ontario, Ontario, N3T 0K1, Canada;43.1084386;-80.29738283665765
1149000;Brantford, ON;395 ERIE AVE, Brantford, Ontario;5;4;Erie Avenue, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 1G5, Canada;43.1285801;-80.2570856
849900;Brantford, ON;89 BISSET Avenue, Brantford, Ontario;2;3;79-89, Bisset Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0H3, Canada;43.1119889;-80.29919275010695
1000000;Brantford, ON;264 ERIE Avenue, Brantford, Ontario;5;4;264, Erie Avenue, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 1G5, Canada;43.124629166666665;-80.2540519
699000;Brantford, ON;16 BEVERLY Road, Brantford, Ontario;2;2;16, Beverly Road, Brantford, Southwestern Ontario, Ontario, N3S 3R5, Canada;43.14409214444444;-80.23204778888889
449000;Brantford, ON;6 GORDON ST, Brantford, Ontario;3;1;6, Gordon Street, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 1T1, Canada;43.129336918806914;-80.25189629346859
950000;Brantford, ON;86 FIELDGATE Drive, Brantford, Ontario;3;4;86, Fieldgate Drive, Brantford, Southwestern Ontario, Ontario, N3T 5W4, Canada;43.1790025;-80.2260884
499000;Brantford, ON;4 WASHINGTON Street, Brantford, Ontario;4;2;4, Washington Street, Brantford, Southwestern Ontario, Ontario, N3T 3V5, Canada;43.14745812857143;-80.26550304285713
499900;Brantford, ON;27 LIDA Street, Brantford, Ontario;3;2;27, Lida Street, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 2R4, Canada;43.1258608;-80.2495841
1199900;Brantford, ON;112 HUNTER Way, Brantford, Ontario;3;4;112, Hunter Way, Brantford, Southwestern Ontario, Ontario, N3T 0G8, Canada;43.1149698;-80.2869174
875000;Brantford, ON;4 FOX Run, Brantford, Ontario;3;2;4, Fox Run, Tranquility, Brantford, Southwestern Ontario, Ontario, N3R 7P2, Canada;43.18325865305075;-80.2758252780161
600000;Brantford, ON;87 WHITE OWL CRES, Brantford, Ontario;3;2;87, White Owl Crescent, Brantford, Southwestern Ontario, Ontario, N3P 1E3, Canada;43.18865268413446;-80.24402660638013
1199000;Brantford, ON;1 TARRISON ST, Brantford, Ontario;4;3;Tarrison Street, Brantford, Southwestern Ontario, Ontario, N3T 5L7, Canada;43.1504115;-80.324785
600000;Brantford, ON;87 WHITE OWL Crescent, Brantford, Ontario;3;2;87, White Owl Crescent, Brantford, Southwestern Ontario, Ontario, N3P 1E3, Canada;43.18865268413446;-80.24402660638013
899900;Brantford, ON;45 BUCKINGHAM ST, Brantford, Ontario;2;2;45, Buckingham Street, Brantford, Southwestern Ontario, Ontario, N3R 7E3, Canada;43.1729653;-80.2644896
599900;Brantford, ON;34 D'AUBIGNY RD, Brantford, Ontario;3;3;34, D'Aubigny Road, Brantford, Southwestern Ontario, Ontario, N3T 0L8, Canada;43.12953844217058;-80.30144849833957
499900;Brantford, ON;164 EAST AVE, Brantford, Ontario;2;2;164, East Avenue, Brantford, Southwestern Ontario, Ontario, N3S 6C7, Canada;43.1387632;-80.2474923
499900;Brantford, ON;164 EAST Avenue, Brantford, Ontario;2;2;164, East Avenue, Brantford, Southwestern Ontario, Ontario, N3S 6C7, Canada;43.1387632;-80.2474923
749900;Brantford, ON;47 KENSINGTON AVE, Brantford, Ontario;3;2;47, Kensington Avenue, Tranquility, Brantford, Southwestern Ontario, Ontario, N3R 5T2, Canada;43.1837440923077;-80.27247289230769
1225000;Brantford, ON;27 WEBB AVE, Brantford, Ontario;4;4;Webb Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0G8, Canada;43.1171457;-80.2907944
449900;Brantford, ON;#A -52 EWING DR, Brantford, Ontario;3;2;Ewing Drive, Brantford, Southwestern Ontario, Ontario, N3R 4Z6, Canada;43.166432;-80.2908005
949900;Brantford, ON;28 SMITH'S Lane, Brantford, Ontario;2;2;Smith's Lane, Brantford, Southwestern Ontario, Ontario, N3R 5E3, Canada;43.1775432;-80.2967442
799000;Brantford, ON;#81 -21 DIANA AVE, Brantford, Ontario;3;3;Diana Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0C2, Canada;43.1241563;-80.2863242
625000;Brantford, ON;51 ABERDEEN AVE, Brantford, Ontario;2;2;51, Aberdeen Avenue, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 2B5, Canada;43.12717347692308;-80.25965473076923
599000;Brantford, ON;16 LINDEN AVE, Brantford, Ontario;3;2;16, Linden Avenue, Brantford, Southwestern Ontario, Ontario, N3S 3T4, Canada;43.1457572;-80.2177662
625000;Brantford, ON;51 ABERDEEN Avenue, Brantford, Ontario;3;2;51, Aberdeen Avenue, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 2B5, Canada;43.12717347692308;-80.25965473076923
799999;Brantford, ON;330 BRANTWOOD PARK Road, Brantford, Ontario;2;2;330, Brantwood Park Road, Brantford, Southwestern Ontario, Ontario, N3T 5W4, Canada;43.18151011425876;-80.22842787892861
799990;Brantford, ON;#51 -77 DIANA AVE, Brantford, Ontario;3;3;Diana Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0C2, Canada;43.1241563;-80.2863242
1300000;Brantford, ON;1 MERRITT Lane, Brantford, Ontario;4;4;1, Merritt Lane, Brantford, Southwestern Ontario, Ontario, N3T 0E8, Canada;43.1153453;-80.29645178144385
939900;Brantford, ON;195 POWELL Road, Brantford, Ontario;3;3;195, Powell Road, Brantford, Southwestern Ontario, Ontario, N3T 0E6, Canada;43.11261915;-80.29709564840626
825000;Brantford, ON;98 BISSET Avenue, Brantford, Ontario;3;3;Bisset Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0E4, Canada;43.1129442;-80.3003943
499999;Brantford, ON;164 HENRY ST, Brantford, Ontario;3;2;164, Henry Street, Brantford, Southwestern Ontario, Ontario, N3S 6V1, Canada;43.15425440833334;-80.24406413611112
499999;Brantford, ON;F 164 HENRY Street, Brantford, Ontario;3;2;Henry Street, Brantford, Southwestern Ontario, Ontario, N3S 6V1, Canada;43.1550884;-80.2403104
589000;Brantford, ON;4 MCMURRAY Street, Brantford, Ontario;3;1;4, McMurray Street, Brantford, Southwestern Ontario, Ontario, N3R 1G9, Canada;43.1496258;-80.2754634
1099905;Brantford, ON;21 SINDEN Road, Brantford, Ontario;4;3;Sinden Road, Brantford, Southwestern Ontario, Ontario, N3T 0E4, Canada;43.1182045;-80.3013382
1099905;Brantford, ON;21 SINDEN RD, Brantford, Ontario;4;3;Sinden Road, Brantford, Southwestern Ontario, Ontario, N3T 0E4, Canada;43.1182045;-80.3013382
1229000;Brantford, ON;167 BILANSKI FARM RD, Brantford, Ontario;4;3;Bilanski Farm Road, Brantford, Southwestern Ontario, Ontario, N3S 7W7, Canada;43.153646;-80.2052484
1375000;Brantford, ON;LOT 41 MACKLIN ST, Brantford, Ontario;4;3;Macklin Street, Brantford, Southwestern Ontario, Ontario, N3T 5L7, Canada;43.1510051;-80.3301132
1250000;Brantford, ON;5 SLEETH ST, Brantford, Ontario;3;3;Sleeth Street, Brantford, Southwestern Ontario, Ontario, N3S 7W7, Canada;43.1527041;-80.2078611
1250000;Brantford, ON;5 Sleeth Street, Brantford, Ontario;3;3;Sleeth Street, Brantford, Southwestern Ontario, Ontario, N3S 7W7, Canada;43.1527041;-80.2078611
1249000;Brantford, ON;130 POWELL Road, Brantford, Ontario;4;4;130, Powell Road, Brantford, Southwestern Ontario, Ontario, N3T 0E4, Canada;43.11574935;-80.30183790930188
1550000;Brantford, ON;38 DUFFERIN AVE, Brantford, Ontario;4;5;38, Dufferin Avenue, Holmedale, Brantford, Southwestern Ontario, Ontario, N3T 3H9, Canada;43.14487857692308;-80.27622828461539
1199900;Brantford, ON;112 HUNTER WAY, Brantford, Ontario;4;4;112, Hunter Way, Brantford, Southwestern Ontario, Ontario, N3T 0G8, Canada;43.1149698;-80.2869174
1550000;Brantford, ON;38 DUFFERIN Avenue, Brantford, Ontario;4;5;38, Dufferin Avenue, Holmedale, Brantford, Southwestern Ontario, Ontario, N3T 3H9, Canada;43.14487857692308;-80.27622828461539
600000;Brantford, ON;29 SHERIDAN ST, Brantford, Ontario;3;1;29, Sheridan Street, Brantford, Southwestern Ontario, Ontario, N3T 2X4, Canada;43.143863;-80.2644241
1500000;Brantford, ON;261 ELGIN ST, Brantford, Ontario;0;9;261, Elgin Street, Brantford, Southwestern Ontario, Ontario, N3S 6H8, Canada;43.14982851904762;-80.24242443809524
600000;Brantford, ON;29 SHERIDAN Street, Brantford, Ontario;3;1;29, Sheridan Street, Brantford, Southwestern Ontario, Ontario, N3T 2X4, Canada;43.143863;-80.2644241
1249000;Brantford, ON;155 HUNTER Way, Brantford, Ontario;4;4;Hunter Way, Brantford, Southwestern Ontario, Ontario, N3T 0G8, Canada;43.1173678;-80.2897213
1100000;Brantford, ON;104 BARRETT Avenue, Brantford, Ontario;3;3;Barrett Avenue, Brantford, Southwestern Ontario, Ontario, N3T 5M1, Canada;43.1471352;-80.2004776
999900;Brantford, ON;202 ENGLISH Lane, Brantford, Ontario;3;4;202, English Lane, Brantford, Southwestern Ontario, Ontario, N3T 0J9, Canada;43.1077507;-80.29707626618122
689900;Brantford, ON;105 77 DIANA Avenue, Brantford, Ontario;2;2;Diana Avenue, Brantford, Southwestern Ontario, Ontario, N3T 0C2, Canada;43.1241563;-80.2863242
549900;Brantford, ON;154 WILLIAM Street, Brantford, Ontario;3;2;154, William Street, Brantford, Southwestern Ontario, Ontario, N3T 3J3, Canada;43.1469606;-80.27509360588235
679900;Brantford, ON;118 ALBION Street, Brantford, Ontario;5;2;118, Albion Street, Brantford, Southwestern Ontario, Ontario, N3T 3H7, Canada;43.1460552;-80.27285421764707
1198000;Brantford, ON;22 BURGESS CRES, Brantford, Ontario;4;3;22, Burgess Crescent, Brantford, Southwestern Ontario, Ontario, N3T 0J5, Canada;43.1117481;-80.29335582793021
625900;Brantford, ON;33 MARY ST, Brantford, Ontario;4;2;33, Mary Street, Brantford, Southwestern Ontario, Ontario, N3S 6C7, Canada;43.1354293;-80.25381755
699900;Brantford, ON;21 SARAH ST, Brantford, Ontario;3;1;21, Sarah Street, Brantford, Southwestern Ontario, Ontario, N3S 3N5, Canada;43.13499053846154;-80.25218014615385
699900;Brantford, ON;21 SARAH Street, Brantford, Ontario;3;1;21, Sarah Street, Brantford, Southwestern Ontario, Ontario, N3S 3N5, Canada;43.13499053846154;-80.25218014615385
999000;Brantford, ON;110 A GILKISON ST, Brantford, Ontario;3;4;Gilkison Street, Brantford, Southwestern Ontario, Ontario, N3T 1L1, Canada;43.1329479;-80.2688905
549900;Brantford, ON;164 NELSON ST, Brantford, Ontario;4;1;164, Nelson Street, Downtown Brantford, Brantford, Southwestern Ontario, Ontario, N3T 2M3, Canada;43.14269616;-80.25683652000001
1199900;Brantford, ON;199 BRANT Avenue, Brantford, Ontario;3;3;199, Brant Avenue, Brantford, Southwestern Ontario, Ontario, N3T 3J3, Canada;43.146148825;-80.27539668125
947000;Brantford, ON;75-79 ERIE AVE, Brantford, Ontario;2;4;Erie Avenue, Eagle Place, Brantford, Southwestern Ontario, Ontario, N3S 1G5, Canada;43.1285801;-80.2570856
1999999;Brantford, ON;99 TRANQUILITY ST, Brantford, Ontario;4;4;99, Tranquility Street, Tranquility, Brantford, Southwestern Ontario, Ontario, N3R 3E7, Canada;43.17612436666667;-80.26926019999999
1999999;Brantford, ON;99 TRANQUILITY Street, Brantford, Ontario;4;4;99, Tranquility Street, Tranquility, Brantford, Southwestern Ontario, Ontario, N3R 3E7, Canada;43.17612436666667;-80.26926019999999
659900;Brantford, ON;191 BRANT Avenue, Brantford, Ontario;1;1;191, Brant Avenue, Brantford, Southwestern Ontario, Ontario, N3T 3J3, Canada;43.145841125;-80.27513085625
464900;Brantford, ON;#515 -1 WELLINGTON ST, Brantford, Ontario;2;2;Wellington Street, Brantford, Southwestern Ontario, Ontario, N3S 6M1, Canada;43.141979;-80.2524193
1400000;Brantford, ON;39 WILLIAM Street, Brantford, Ontario;7;4;39, William Street, Brantford, Southwestern Ontario, Ontario, N3T 3N4, Canada;43.1420294125;-80.270462525
999990;Scarborough, Toronto, ON;78 PORTSDOWN RD, Toronto, Ontario;3;2;78, Portsdown Road, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 1M2, Canada;43.7553248;-79.2832367
890000;Scarborough, Toronto, ON;20 KILPATRICK DR, Toronto, Ontario;2;1;20, Kilpatrick Drive, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1R 1Y1, Canada;43.73805606771923;-79.29020740336654
999000;Scarborough, Toronto, ON;63 BIMBROK RD, Toronto, Ontario;3;2;63, Bimbrok Road, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 4V4, Canada;43.7392744;-79.25333428181818
